Advertiser,Campaign,Ad_Group,Creative,Date,Channel,Device,Environment,Data_Provider,Audience_Segment,Impressions,Clicks,CTR,Conversions,Post_Click_Conv,Post_View_Conv,Conversion_Rate,Media_Cost,Revenue,ROAS,eCPM,eCPC,eCPA,Viewable_Impressions,Measurable_Impressions,Viewability_Rate,Video_Completions,Video_Completion_Rate,Frequency,Reach,Unique_Reach
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-06-15,Video,Desktop,App,Neustar,In_Market_Shoppers,2835818,34932,1.23,2718,2283,435,7.78,56783.74,434921.22,7.66,20.02,1.63,20.89,2552236,2835818,90.0,1701490,60.0,1.73,1642874,1478586
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-06-15,Video,Connected_TV,Web,Experian,Lookalike_Purchasers,1538178,20049,1.3,1717,1442,275,8.56,34021.49,310767.7,9.13,22.12,1.7,19.81,1384360,1538178,90.0,922906,60.0,1.75,877168,789451
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-06-15,Display,Mobile,App,LiveRamp,Behavioral_Shoppers,2370403,42444,1.79,2469,2073,396,5.82,93456.39,471213.4,5.04,39.43,2.2,37.85,2133362,2370403,90.0,0,0.0,1.65,1432438,1289194
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-06-15,Video,Connected_TV,Web,Neustar,High_Intent_Buyers,1292903,20398,1.58,1848,1552,296,9.06,43488.63,329397.9,7.57,33.64,2.13,23.53,1163612,1292903,90.0,775741,60.0,1.52,848488,763639
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-06-15,Video,Mobile,App,Neustar,Contextual_Shopping,2930731,36335,1.24,2796,2348,448,7.7,83998.73,508605.84,6.05,28.66,2.31,30.04,2637657,2930731,90.0,1758438,60.0,1.7,1725816,1553234
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-06-16,Display,Mobile,App,Neustar,In_Market_Shoppers,1691678,23723,1.4,1639,1376,263,6.91,41479.96,307173.88,7.41,24.52,1.75,25.31,1522510,1691678,90.0,0,0.0,1.76,963467,867120
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-06-16,Native,Desktop,Web,Neustar,Lookalike_Purchasers,2434856,34953,1.44,2874,2414,460,8.22,59524.3,481073.97,8.08,24.45,1.7,20.71,2191370,2434856,90.0,0,0.0,1.78,1370766,1233689
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-06-16,Display,Desktop,Web,Experian,High_Intent_Buyers,1986329,30759,1.55,2572,2160,412,8.36,71225.9,376173.52,5.28,35.86,2.32,27.69,1787696,1986329,90.0,0,0.0,1.61,1234341,1110906
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-06-16,Native,Mobile,App,Experian,In_Market_Shoppers,1439968,17081,1.19,1338,1123,215,7.83,28888.71,224240.14,7.76,20.06,1.69,21.59,1295971,1439968,90.0,0,0.0,1.72,838663,754796
Premium_Retail_2024,Black_Friday_2024,Display_AG,Display_Creative,2024-06-16,Display,Desktop,Web,Experian,In_Market_Shoppers,1102446,17882,1.62,1348,1132,216,7.54,28660.97,226516.26,7.9,26.0,1.6,21.26,992201,1102446,90.0,0,0.0,1.56,706721,636048
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-06-16,Native,Desktop,App,Experian,Behavioral_Shoppers,2496733,48333,1.94,4365,3666,699,9.03,101416.61,729323.12,7.19,40.62,2.1,23.23,2247059,2496733,90.0,0,0.0,1.71,1456367,1310730
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-06-16,Native,Desktop,App,Oracle,Geo_Proximity,1188224,20256,1.7,1874,1574,300,9.25,36918.02,277000.53,7.5,31.07,1.82,19.7,1069401,1188224,90.0,0,0.0,1.64,725480,652932
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-06-16,Video,Mobile,Web,Experian,Lookalike_Purchasers,967987,15985,1.65,851,714,137,5.32,37481.19,158834.57,4.24,38.72,2.34,44.04,871188,967987,90.0,580792,60.0,1.75,553928,498535
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-06-16,Display,Connected_TV,CTV,LiveRamp,Lookalike_Purchasers,2323723,47294,2.04,4101,3444,657,8.67,111312.09,654761.03,5.88,47.9,2.35,27.14,2091350,2323723,90.0,0,0.0,1.75,1328608,1195747
Premium_Retail_2024,Summer_Sale_2024,Native_AG,Native_Creative,2024-06-16,Native,Connected_TV,CTV,LiveRamp,Lookalike_Purchasers,1980854,40568,2.05,2303,1934,369,5.68,91485.54,370609.1,4.05,46.18,2.26,39.72,1782768,1980854,90.0,0,0.0,1.75,1133688,1020319
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-06-16,Display,Mobile,App,Experian,Lookalike_Purchasers,2849869,45289,1.59,2332,1958,374,5.15,89652.29,409109.51,4.56,31.46,1.98,38.44,2564882,2849869,90.0,0,0.0,1.53,1860445,1674400
Premium_Retail_2024,Summer_Sale_2024,Native_AG,Native_Creative,2024-06-16,Native,Mobile,App,LiveRamp,Lookalike_Purchasers,1598877,31361,1.96,1832,1538,294,5.84,66693.23,312635.71,4.69,41.71,2.13,36.4,1438989,1598877,90.0,0,0.0,1.5,1066644,959979
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-06-16,Video,Connected_TV,App,Neustar,Contextual_Shopping,1502859,19595,1.3,1105,928,177,5.64,36486.69,176665.15,4.84,24.28,1.86,33.02,1352573,1502859,90.0,901715,60.0,1.76,855108,769597
Premium_Retail_2024,Back_To_School_2024,Display_AG,Display_Creative,2024-06-16,Display,Mobile,CTV,Neustar,Lookalike_Purchasers,1848000,22759,1.23,1237,1039,198,5.44,37018.37,234570.77,6.34,20.03,1.63,29.93,1663200,1848000,90.0,0,0.0,1.65,1122097,1009887
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-06-16,Native,Desktop,CTV,Neustar,Contextual_Shopping,1291851,20449,1.58,1186,996,190,5.8,39362.81,180750.55,4.59,30.47,1.92,33.19,1162665,1291851,90.0,0,0.0,1.68,769613,692651
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-06-16,Native,Mobile,Web,Experian,Geo_Proximity,3691013,46608,1.26,3348,2812,536,7.18,99213.86,632996.51,6.38,26.88,2.13,29.63,3321911,3691013,90.0,0,0.0,1.49,2482034,2233830
Premium_Retail_2024,Spring_Launch_2024,Display_AG,Display_Creative,2024-06-16,Display,Mobile,CTV,Neustar,Geo_Proximity,2077651,42081,2.03,2761,2319,442,6.56,97456.95,407240.52,4.18,46.91,2.32,35.3,1869885,2077651,90.0,0,0.0,1.72,1210430,1089387
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-06-16,Video,Mobile,CTV,Experian,High_Intent_Buyers,2227373,31340,1.41,2801,2352,449,8.94,54137.21,431724.47,7.97,24.31,1.73,19.33,2004635,2227373,90.0,1336423,60.0,1.71,1302583,1172324
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-06-16,Video,Desktop,App,Neustar,Contextual_Shopping,2034896,23155,1.14,1613,1354,259,6.97,55132.85,266763.54,4.84,27.09,2.38,34.18,1831406,2034896,90.0,1220937,60.0,1.52,1340699,1206629
Premium_Retail_2024,Valentine_Day_2024,Display_AG,Display_Creative,2024-06-16,Display,Connected_TV,Web,Oracle,In_Market_Shoppers,2714608,30791,1.13,2363,1984,379,7.67,72580.88,403356.85,5.56,26.74,2.36,30.72,2443147,2714608,90.0,0,0.0,1.6,1692459,1523213
Premium_Retail_2024,Valentine_Day_2024,Native_AG,Native_Creative,2024-06-16,Native,Desktop,App,Oracle,Contextual_Shopping,2002559,39171,1.96,2970,2494,476,7.58,75410.01,429666.45,5.7,37.66,1.93,25.39,1802303,2002559,90.0,0,0.0,1.75,1145007,1030506
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-06-16,Display,Connected_TV,Web,LiveRamp,Contextual_Shopping,1755435,30091,1.71,1852,1555,297,6.15,65452.09,290569.82,4.44,37.29,2.18,35.34,1579891,1755435,90.0,0,0.0,1.68,1045917,941325
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-06-16,Video,Mobile,Web,Experian,High_Intent_Buyers,1124593,18536,1.65,1180,991,189,6.37,41801.48,216168.84,5.17,37.17,2.26,35.42,1012133,1124593,90.0,674755,60.0,1.74,645434,580890
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-06-16,Native,Mobile,Web,Experian,In_Market_Shoppers,969121,13840,1.43,1059,889,170,7.65,25936.32,169919.62,6.55,26.76,1.87,24.49,872208,969121,90.0,0,0.0,1.74,557600,501840
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-06-17,Display,Desktop,App,Oracle,Geo_Proximity,1453687,22846,1.57,2152,1807,345,9.42,51868.92,393313.02,7.58,35.68,2.27,24.1,1308318,1453687,90.0,0,0.0,1.59,912069,820862
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-06-17,Display,Mobile,Web,LiveRamp,Contextual_Shopping,2349406,45641,1.94,3026,2541,485,6.63,94670.24,471334.77,4.98,40.3,2.07,31.29,2114465,2349406,90.0,0,0.0,1.53,1537157,1383441
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-06-17,Display,Mobile,Web,Neustar,High_Intent_Buyers,2639995,52255,1.98,3972,3336,636,7.6,90476.59,765978.61,8.47,34.27,1.73,22.78,2375995,2639995,90.0,0,0.0,1.61,1637440,1473696
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-06-17,Native,Desktop,CTV,Oracle,Contextual_Shopping,1728308,24820,1.44,1400,1176,224,5.64,41180.16,231711.96,5.63,23.83,1.66,29.41,1555477,1728308,90.0,0,0.0,1.48,1168391,1051551
Premium_Retail_2024,Black_Friday_2024,Display_AG,Display_Creative,2024-06-17,Display,Connected_TV,App,LiveRamp,Lookalike_Purchasers,1176478,23372,1.99,2009,1687,322,8.6,52473.44,358770.53,6.84,44.6,2.25,26.12,1058830,1176478,90.0,0,0.0,1.58,742813,668531
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-06-17,Video,Mobile,App,Experian,Lookalike_Purchasers,2036333,34060,1.67,2265,1902,363,6.65,57365.33,415203.78,7.24,28.17,1.68,25.33,1832699,2036333,90.0,1221799,60.0,1.6,1274280,1146852
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-06-17,Video,Connected_TV,App,Oracle,Behavioral_Shoppers,2382244,37647,1.58,2833,2379,454,7.53,81689.27,439812.26,5.38,34.29,2.17,28.83,2144019,2382244,90.0,1429346,60.0,1.51,1579508,1421557
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-06-17,Video,Mobile,App,Oracle,High_Intent_Buyers,2459783,44279,1.8,2895,2431,464,6.54,95730.31,419756.09,4.38,38.92,2.16,33.07,2213804,2459783,90.0,1475869,60.0,1.49,1655995,1490395
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-06-17,Native,Connected_TV,Web,Oracle,Geo_Proximity,2356394,41430,1.76,2704,2271,433,6.53,94214.72,490752.67,5.21,39.98,2.27,34.84,2120754,2356394,90.0,0,0.0,1.63,1447255,1302529
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-06-17,Display,Desktop,Web,Neustar,Lookalike_Purchasers,2334634,30081,1.29,2180,1831,349,7.25,66982.16,389803.72,5.82,28.69,2.23,30.73,2101170,2334634,90.0,0,0.0,1.61,1445609,1301048
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-06-17,Display,Connected_TV,Web,Neustar,In_Market_Shoppers,1829423,24691,1.35,1324,1112,212,5.36,42997.82,189918.62,4.42,23.5,1.74,32.48,1646480,1829423,90.0,0,0.0,1.56,1173826,1056443
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-06-17,Video,Connected_TV,Web,Oracle,Geo_Proximity,1641165,33946,2.07,2868,2409,459,8.45,61000.7,511874.25,8.39,37.17,1.8,21.27,1477048,1641165,90.0,984699,60.0,1.79,918247,826422
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-06-17,Video,Connected_TV,Web,Oracle,In_Market_Shoppers,3183560,54434,1.71,3066,2575,491,5.63,108803.52,583174.55,5.36,34.18,2.0,35.49,2865204,3183560,90.0,1910136,60.0,1.51,2111855,1900669
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-06-17,Video,Connected_TV,CTV,LiveRamp,Behavioral_Shoppers,1577325,23664,1.5,2093,1758,335,8.84,54900.7,395358.68,7.2,34.81,2.32,26.23,1419592,1577325,90.0,946395,60.0,1.48,1065543,958988
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-06-17,Video,Connected_TV,Web,Oracle,Contextual_Shopping,1846932,35960,1.95,2384,2002,382,6.63,81646.65,382184.34,4.68,44.21,2.27,34.25,1662238,1846932,90.0,1108159,60.0,1.58,1169904,1052913
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-06-17,Video,Connected_TV,Web,LiveRamp,Lookalike_Purchasers,2032808,40193,1.98,2170,1822,348,5.4,94816.67,360414.35,3.8,46.64,2.36,43.69,1829527,2032808,90.0,1219684,60.0,1.62,1255650,1130085
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-06-17,Native,Mobile,App,Neustar,High_Intent_Buyers,2899552,51018,1.76,4738,3979,759,9.29,103938.61,809989.77,7.79,35.85,2.04,21.94,2609596,2899552,90.0,0,0.0,1.47,1967320,1770588
Premium_Retail_2024,Spring_Launch_2024,Display_AG,Display_Creative,2024-06-17,Display,Desktop,App,Neustar,Behavioral_Shoppers,2864556,37822,1.32,2441,2050,391,6.45,79436.45,464142.73,5.84,27.73,2.1,32.54,2578100,2864556,90.0,0,0.0,1.59,1798529,1618676
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-06-17,Video,Connected_TV,CTV,Oracle,In_Market_Shoppers,2116657,25616,1.21,1895,1591,304,7.4,44010.37,295498.45,6.71,20.79,1.72,23.22,1904991,2116657,90.0,1269994,60.0,1.73,1224743,1102268
Premium_Retail_2024,Valentine_Day_2024,Video_AG,Video_Creative,2024-06-17,Video,Desktop,Web,Oracle,High_Intent_Buyers,2222609,46053,2.07,2954,2481,473,6.41,94518.62,424821.55,4.49,42.53,2.05,32.0,2000348,2222609,90.0,1333565,60.0,1.52,1462458,1316212
Premium_Retail_2024,Valentine_Day_2024,Display_AG,Display_Creative,2024-06-17,Display,Connected_TV,CTV,Neustar,Behavioral_Shoppers,2186387,29289,1.34,1542,1295,247,5.26,53296.16,269048.86,5.05,24.38,1.82,34.56,1967748,2186387,90.0,0,0.0,1.79,1224125,1101712
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-06-17,Display,Mobile,Web,Oracle,Behavioral_Shoppers,2037808,30831,1.51,1813,1522,291,5.88,64913.07,274855.91,4.23,31.85,2.11,35.8,1834027,2037808,90.0,0,0.0,1.47,1388171,1249353
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-06-17,Native,Connected_TV,Web,Experian,In_Market_Shoppers,2257073,28492,1.26,1548,1300,248,5.43,55173.28,284179.13,5.15,24.44,1.94,35.64,2031365,2257073,90.0,0,0.0,1.63,1382266,1244039
Premium_Retail_2024,New_Year_2024,Video_AG,Video_Creative,2024-06-17,Video,Desktop,CTV,LiveRamp,Geo_Proximity,966149,15353,1.59,1011,849,162,6.59,30728.95,164300.96,5.35,31.81,2.0,30.39,869534,966149,90.0,579689,60.0,1.57,616729,555056
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-06-18,Display,Connected_TV,App,Oracle,Geo_Proximity,3243110,63921,1.97,5341,4486,855,8.36,120428.34,883413.6,7.34,37.13,1.88,22.55,2918799,3243110,90.0,0,0.0,1.57,2067738,1860964
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-06-18,Native,Desktop,CTV,Neustar,In_Market_Shoppers,1122477,20133,1.79,1601,1344,257,7.95,42786.44,255519.08,5.97,38.12,2.13,26.72,1010229,1122477,90.0,0,0.0,1.58,710072,639064
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-06-18,Display,Desktop,App,Neustar,Lookalike_Purchasers,1347312,17543,1.3,1486,1248,238,8.47,33395.7,252988.2,7.58,24.79,1.9,22.47,1212580,1347312,90.0,0,0.0,1.68,800707,720636
Premium_Retail_2024,Black_Friday_2024,Native_AG,Native_Creative,2024-06-18,Native,Mobile,CTV,Experian,Geo_Proximity,2448430,45753,1.87,3929,3300,629,8.59,103814.84,730259.81,7.03,42.4,2.27,26.42,2203587,2448430,90.0,0,0.0,1.64,1491120,1342008
Premium_Retail_2024,Black_Friday_2024,Display_AG,Display_Creative,2024-06-18,Display,Desktop,CTV,Neustar,In_Market_Shoppers,3130449,45457,1.45,2427,2038,389,5.34,97799.37,370912.48,3.79,31.24,2.15,40.3,2817404,3130449,90.0,0,0.0,1.63,1922041,1729836
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-06-18,Video,Desktop,Web,LiveRamp,Lookalike_Purchasers,1204373,18015,1.5,1618,1359,259,8.98,37660.75,243130.73,6.46,31.27,2.09,23.28,1083935,1204373,90.0,722623,60.0,1.54,780388,702349
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-06-18,Display,Connected_TV,App,Neustar,Lookalike_Purchasers,3316025,42436,1.28,3551,2982,569,8.37,86539.74,615228.14,7.11,26.1,2.04,24.37,2984422,3316025,90.0,0,0.0,1.48,2236456,2012810
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-06-18,Display,Connected_TV,CTV,Experian,In_Market_Shoppers,1685316,29210,1.73,1596,1340,256,5.46,65187.05,299992.36,4.6,38.68,2.23,40.84,1516784,1685316,90.0,0,0.0,1.76,958489,862640
Premium_Retail_2024,Cyber_Monday_2024,Display_AG,Display_Creative,2024-06-18,Display,Desktop,CTV,Oracle,Geo_Proximity,1038617,21161,2.04,1940,1629,311,9.17,49495.54,368910.66,7.45,47.66,2.34,25.51,934755,1038617,90.0,0,0.0,1.61,643955,579559
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-06-18,Video,Connected_TV,Web,Oracle,Behavioral_Shoppers,3002771,59353,1.98,3286,2760,526,5.54,133554.18,587231.82,4.4,44.48,2.25,40.64,2702493,3002771,90.0,1801662,60.0,1.74,1725476,1552928
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-06-18,Display,Mobile,App,Oracle,High_Intent_Buyers,2692497,42690,1.59,3777,3172,605,8.85,96267.55,718738.45,7.47,35.75,2.26,25.49,2423247,2692497,90.0,0,0.0,1.76,1527546,1374791
Premium_Retail_2024,Summer_Sale_2024,Native_AG,Native_Creative,2024-06-18,Native,Mobile,Web,LiveRamp,Geo_Proximity,1932033,28632,1.48,2436,2046,390,8.51,59613.25,408705.41,6.86,30.86,2.08,24.47,1738829,1932033,90.0,0,0.0,1.79,1079088,971179
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-06-18,Native,Desktop,CTV,Neustar,Behavioral_Shoppers,1931248,29423,1.52,1932,1622,310,6.57,70350.87,344086.24,4.89,36.43,2.39,36.41,1738123,1931248,90.0,0,0.0,1.6,1206925,1086232
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-06-18,Video,Desktop,App,Experian,Contextual_Shopping,2308174,30883,1.34,2416,2029,387,7.82,70683.14,360053.38,5.09,30.62,2.29,29.26,2077356,2308174,90.0,1384904,60.0,1.7,1355532,1219978
Premium_Retail_2024,Back_To_School_2024,Native_AG,Native_Creative,2024-06-18,Native,Connected_TV,App,Oracle,Contextual_Shopping,2151180,44588,2.07,3412,2866,546,7.65,88800.95,545432.54,6.14,41.28,1.99,26.03,1936062,2151180,90.0,0,0.0,1.63,1320247,1188222
Premium_Retail_2024,Spring_Launch_2024,Video_AG,Video_Creative,2024-06-18,Video,Desktop,App,Oracle,Lookalike_Purchasers,1882467,37650,2.0,2096,1760,336,5.57,69264.84,319287.99,4.61,36.79,1.84,33.05,1694220,1882467,90.0,1129480,60.0,1.63,1152070,1036863
Premium_Retail_2024,Spring_Launch_2024,Display_AG,Display_Creative,2024-06-18,Display,Desktop,App,Experian,Geo_Proximity,2349148,42576,1.81,3808,3198,610,8.94,86586.97,637588.43,7.36,36.86,2.03,22.74,2114233,2349148,90.0,0,0.0,1.59,1478538,1330684
Premium_Retail_2024,Spring_Launch_2024,Native_AG,Native_Creative,2024-06-18,Native,Mobile,CTV,LiveRamp,Behavioral_Shoppers,3124183,54442,1.74,4659,3913,746,8.56,118443.72,882157.6,7.45,37.91,2.18,25.42,2811764,3124183,90.0,0,0.0,1.52,2059774,1853796
Premium_Retail_2024,Valentine_Day_2024,Native_AG,Native_Creative,2024-06-18,Native,Desktop,CTV,LiveRamp,Lookalike_Purchasers,1918680,37226,1.94,2664,2237,427,7.16,84792.57,502029.75,5.92,44.19,2.28,31.83,1726812,1918680,90.0,0,0.0,1.56,1233660,1110294
Premium_Retail_2024,Valentine_Day_2024,Native_AG,Native_Creative,2024-06-18,Native,Desktop,CTV,Neustar,In_Market_Shoppers,1545349,19401,1.26,1266,1063,203,6.53,39698.05,181009.09,4.56,25.69,2.05,31.36,1390814,1545349,90.0,0,0.0,1.51,1024662,922195
Premium_Retail_2024,Valentine_Day_2024,Display_AG,Display_Creative,2024-06-18,Display,Desktop,CTV,Neustar,Behavioral_Shoppers,1631169,29596,1.81,2509,2107,402,8.48,60330.45,458212.19,7.6,36.99,2.04,24.05,1468052,1631169,90.0,0,0.0,1.56,1048219,943397
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-06-18,Display,Connected_TV,App,LiveRamp,In_Market_Shoppers,1260759,23998,1.9,1894,1590,304,7.89,41472.47,344235.13,8.3,32.89,1.73,21.9,1134683,1260759,90.0,0,0.0,1.56,809214,728292
Premium_Retail_2024,New_Year_2024,Native_AG,Native_Creative,2024-06-18,Native,Connected_TV,CTV,Oracle,Lookalike_Purchasers,1844840,35574,1.93,2400,2016,384,6.75,72648.92,384228.59,5.29,39.38,2.04,30.27,1660356,1844840,90.0,0,0.0,1.54,1195127,1075614
Premium_Retail_2024,New_Year_2024,Display_AG,Display_Creative,2024-06-18,Display,Mobile,Web,LiveRamp,High_Intent_Buyers,2634427,41399,1.57,2152,1807,345,5.2,86347.87,374806.41,4.34,32.78,2.09,40.12,2370984,2634427,90.0,0,0.0,1.72,1529214,1376292
Premium_Retail_2024,Holiday_Campaign_2024,Video_AG,Video_Creative,2024-06-19,Video,Desktop,CTV,Experian,Contextual_Shopping,1720112,33776,1.96,2538,2131,407,7.51,65797.8,482150.13,7.33,38.25,1.95,25.93,1548100,1720112,90.0,1032067,60.0,1.52,1133005,1019704
Premium_Retail_2024,Holiday_Campaign_2024,Display_AG,Display_Creative,2024-06-19,Display,Desktop,Web,Neustar,Behavioral_Shoppers,1611686,31340,1.94,1807,1517,290,5.77,54526.64,264901.71,4.86,33.83,1.74,30.18,1450517,1611686,90.0,0,0.0,1.62,995518,895966
Premium_Retail_2024,Holiday_Campaign_2024,Native_AG,Native_Creative,2024-06-19,Native,Desktop,CTV,Experian,Geo_Proximity,1317789,24294,1.84,1269,1065,204,5.22,42327.17,220945.11,5.22,32.12,1.74,33.35,1186010,1317789,90.0,0,0.0,1.6,821209,739088
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-06-19,Video,Mobile,Web,LiveRamp,Geo_Proximity,2097228,42321,2.02,3568,2997,571,8.43,79861.29,605969.41,7.59,38.08,1.89,22.38,1887505,2097228,90.0,1258336,60.0,1.65,1267580,1140822
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-06-19,Video,Connected_TV,CTV,Oracle,Lookalike_Purchasers,1602729,27123,1.69,1859,1561,298,6.85,56865.38,309046.48,5.43,35.48,2.1,30.59,1442456,1602729,90.0,961637,60.0,1.56,1024945,922450
Premium_Retail_2024,Black_Friday_2024,Video_AG,Video_Creative,2024-06-19,Video,Connected_TV,Web,Experian,In_Market_Shoppers,1963063,25212,1.28,1303,1094,209,5.17,52480.9,250477.48,4.77,26.73,2.08,40.28,1766756,1963063,90.0,1177837,60.0,1.64,1197719,1077947
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-06-19,Native,Desktop,CTV,Neustar,Lookalike_Purchasers,1735637,19657,1.13,1445,1213,232,7.35,47062.08,277992.39,5.91,27.12,2.39,32.57,1562073,1735637,90.0,0,0.0,1.75,990298,891268
Premium_Retail_2024,Cyber_Monday_2024,Native_AG,Native_Creative,2024-06-19,Native,Mobile,Web,LiveRamp,Geo_Proximity,1916419,24652,1.29,2133,1791,342,8.65,56276.56,305423.85,5.43,29.37,2.28,26.38,1724777,1916419,90.0,0,0.0,1.7,1125743,1013168
Premium_Retail_2024,Cyber_Monday_2024,Video_AG,Video_Creative,2024-06-19,Video,Connected_TV,App,Experian,In_Market_Shoppers,1976485,31603,1.6,1651,1386,265,5.22,66393.74,282221.65,4.25,33.59,2.1,40.21,1778836,1976485,90.0,1185891,60.0,1.65,1195861,1076274
Premium_Retail_2024,Summer_Sale_2024,Display_AG,Display_Creative,2024-06-19,Display,Mobile,Web,Neustar,Lookalike_Purchasers,2147516,44464,2.07,2598,2182,416,5.84,97146.3,455490.73,4.69,45.24,2.18,37.39,1932764,2147516,90.0,0,0.0,1.56,1375051,1237545
Premium_Retail_2024,Summer_Sale_2024,Video_AG,Video_Creative,2024-06-19,Video,Connected_TV,CTV,Experian,In_Market_Shoppers,1725667,22913,1.33,1824,1532,292,7.96,53391.41,350189.34,6.56,30.94,2.33,29.27,1553100,1725667,90.0,1035400,60.0,1.62,1065828,959245
Premium_Retail_2024,Summer_Sale_2024,Native_AG,Native_Creative,2024-06-19,Native,Mobile,App,Neustar,Behavioral_Shoppers,1404152,20430,1.45,1768,1485,283,8.65,36862.25,298184.83,8.09,26.25,1.8,20.85,1263736,1404152,90.0,0,0.0,1.66,843595,759235
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-06-19,Video,Mobile,Web,Neustar,Contextual_Shopping,3532778,49153,1.39,3989,3350,639,8.12,101795.8,635646.76,6.24,28.81,2.07,25.52,3179500,3532778,90.0,2119666,60.0,1.7,2082900,1874610
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-06-19,Video,Desktop,CTV,Oracle,Contextual_Shopping,1600395,25767,1.61,2006,1685,321,7.79,61059.29,326697.21,5.35,38.15,2.37,30.44,1440355,1600395,90.0,960237,60.0,1.52,1054613,949151
Premium_Retail_2024,Back_To_School_2024,Video_AG,Video_Creative,2024-06-19,Video,Mobile,CTV,Experian,High_Intent_Buyers,2285231,38615,1.69,2065,1734,331,5.35,89968.56,318673.76,3.54,39.37,2.33,43.57,2056707,2285231,90.0,1371138,60.0,1.62,1409245,1268320
Premium_Retail_2024,Spring_Launch_2024,Display_AG,Display_Creative,2024-06-19,Display,Connected_TV,Web,LiveRamp,In_Market_Shoppers,1793341,29077,1.62,1491,1252,239,5.13,68599.34,214454.18,3.13,38.25,2.36,46.01,1614006,1793341,90.0,0,0.0,1.76,1020678,918610
