Advertiser,Insertion_Order,Line_Item,Creative,Date,Environment,Exchange,Device,Inventory_Type,Impressions,Clicks,CTR,Conversions,Post_Click_Conv,Post_View_Conv,Revenue_Adv_Currency,Media_Cost_Adv_Currency,ROAS,CPM,CPC,CPA,Viewable_Impressions,Measurable_Impressions,Viewability_Percent,Active_View_Viewable_Impressions,Active_View_Measurable_Impressions,Video_Completions,Video_Completion_Rate,Video_Quartile_1,Video_Quartile_2,Video_Quartile_3
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-07-04,Video,Hulu,Mobile,Programmatic_Guaranteed,2383138,32309,1.36,1985,1707,278,351805.59,52164.45,6.74,21.89,1.61,26.28,2144824,2383138,90.0,2144824,2383138,1429882,60.0,2144824,1906510,1429882
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-07-04,Video,The_Trade_Desk,Mobile,Open_Auction,1724654,26917,1.56,2025,1741,284,317838.03,51272.12,6.2,29.73,1.9,25.32,1552188,1724654,90.0,1552188,1724654,1034792,60.0,1552188,1379723,1034792
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-07-04,Display,The_Trade_Desk,Mobile,Open_Auction,3249689,59820,1.84,4081,3509,572,741977.25,109310.82,6.79,33.64,1.83,26.79,2924720,3249689,90.0,2924720,3249689,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-07-04,Video,YouTube,Connected_TV,Programmatic_Guaranteed,2168920,24542,1.13,1446,1243,203,242902.52,47749.79,5.09,22.02,1.95,33.02,1952028,2168920,90.0,1952028,2168920,1301352,60.0,1952028,1735136,1301352
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-07-04,Display,Google_Ad_Manager,Desktop,Open_Auction,3024765,43893,1.45,2685,2309,376,508446.54,80369.31,6.33,26.57,1.83,29.93,2722288,3024765,90.0,2722288,3024765,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-07-04,Video,The_Trade_Desk,Connected_TV,Programmatic_Guaranteed,1940325,35616,1.84,3164,2721,443,512788.95,81176.71,6.32,41.84,2.28,25.66,1746292,1940325,90.0,1746292,1940325,1164195,60.0,1746292,1552260,1164195
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-07-04,Video,Google_Ad_Manager,Desktop,Private_Marketplace,1960491,30025,1.53,2545,2188,357,412334.7,59930.98,6.88,30.57,2.0,23.55,1764441,1960491,90.0,1764441,1960491,1176294,60.0,1764441,1568392,1176294
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-07-04,Display,YouTube,Desktop,Open_Auction,3033569,33061,1.09,2778,2389,389,508277.2,66170.91,7.68,21.81,2.0,23.82,2730212,3033569,90.0,2730212,3033569,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-07-04,Display,Google_Ad_Manager,Desktop,Programmatic_Guaranteed,1859338,28862,1.55,2057,1769,288,397493.76,58974.07,6.74,31.72,2.04,28.67,1673404,1859338,90.0,1673404,1859338,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,Google_Ad_Manager,Mobile,Programmatic_Guaranteed,3552607,54787,1.54,4740,4076,664,827646.27,100784.32,8.21,28.37,1.84,21.26,3197346,3552607,90.0,3197346,3552607,2131564,60.0,3197346,2842085,2131564
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,Hulu,Desktop,Open_Auction,2494898,36093,1.45,2316,1991,325,421824.02,59469.26,7.09,23.84,1.65,25.68,2245408,2494898,90.0,2245408,2494898,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,AppNexus,Desktop,Open_Auction,2592114,30442,1.17,1724,1482,242,268967.89,63837.32,4.21,24.63,2.1,37.03,2332902,2592114,90.0,2332902,2592114,1555268,60.0,2332902,2073691,1555268
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,Google_Ad_Manager,Mobile,Programmatic_Guaranteed,2687487,46565,1.73,3049,2622,427,454759.57,94189.84,4.83,35.05,2.02,30.89,2418738,2687487,90.0,2418738,2687487,1612492,60.0,2418738,2149989,1612492
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,Hulu,Connected_TV,Programmatic_Guaranteed,3897628,50438,1.29,2623,2255,368,435557.12,108508.92,4.01,27.84,2.15,41.37,3507865,3897628,90.0,3507865,3897628,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,Google_Ad_Manager,Mobile,Programmatic_Guaranteed,1903789,34451,1.81,2810,2416,394,546141.96,62794.96,8.7,32.98,1.82,22.35,1713410,1903789,90.0,1713410,1903789,1142273,60.0,1713410,1523031,1142273
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,Hulu,Connected_TV,Private_Marketplace,1878881,28183,1.5,2105,1810,295,379112.82,45525.83,8.33,24.23,1.62,21.63,1690992,1878881,90.0,1690992,1878881,1127328,60.0,1690992,1503104,1127328
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,The_Trade_Desk,Mobile,Programmatic_Guaranteed,3099865,56918,1.84,3634,3125,509,631469.32,99544.3,6.34,32.11,1.75,27.39,2789878,3099865,90.0,2789878,3099865,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,The_Trade_Desk,Desktop,Programmatic_Guaranteed,2075134,32282,1.56,1769,1521,248,269062.69,59119.82,4.55,28.49,1.83,33.42,1867620,2075134,90.0,1867620,2075134,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,Hulu,Mobile,Programmatic_Guaranteed,3074711,56717,1.84,2887,2482,405,515225.43,111723.04,4.61,36.34,1.97,38.7,2767239,3074711,90.0,2767239,3074711,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,Google_Ad_Manager,Mobile,Open_Auction,1783786,26800,1.5,2112,1816,296,416131.03,51919.8,8.01,29.11,1.94,24.58,1605407,1783786,90.0,1605407,1783786,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,Hulu,Connected_TV,Private_Marketplace,3250511,36230,1.11,3225,2773,452,612537.62,60667.58,10.1,18.66,1.67,18.81,2925459,3250511,90.0,2925459,3250511,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,Google_Ad_Manager,Mobile,Open_Auction,2508946,43073,1.72,3039,2613,426,511869.74,69175.1,7.4,27.57,1.61,22.76,2258051,2508946,90.0,2258051,2508946,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,The_Trade_Desk,Connected_TV,Programmatic_Guaranteed,2015095,32563,1.62,2926,2516,410,479243.85,66198.41,7.24,32.85,2.03,22.62,1813585,2015095,90.0,1813585,2015095,1209057,60.0,1813585,1612076,1209057
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,The_Trade_Desk,Connected_TV,Programmatic_Guaranteed,2109099,37111,1.76,3204,2755,449,557735.62,75655.88,7.37,35.87,2.04,23.61,1898189,2109099,90.0,1898189,2109099,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,Hulu,Desktop,Private_Marketplace,2804853,35518,1.27,2335,2008,327,353383.72,69472.22,5.09,24.77,1.96,29.75,2524367,2804853,90.0,2524367,2804853,1682911,60.0,2524367,2243882,1682911
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,The_Trade_Desk,Connected_TV,Programmatic_Guaranteed,3319864,40492,1.22,2550,2193,357,464793.07,76258.76,6.09,22.97,1.88,29.91,2987877,3319864,90.0,2987877,3319864,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,Hulu,Mobile,Programmatic_Guaranteed,2127258,28862,1.36,1746,1501,245,323117.91,45058.93,7.17,21.18,1.56,25.81,1914532,2127258,90.0,1914532,2127258,1276354,60.0,1914532,1701806,1276354
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,Hulu,Mobile,Open_Auction,2616808,31396,1.2,2590,2227,363,507672.63,49937.68,10.17,19.08,1.59,19.28,2355127,2616808,90.0,2355127,2616808,1570084,60.0,2355127,2093446,1570084
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,Google_Ad_Manager,Connected_TV,Programmatic_Guaranteed,1681983,20260,1.2,1290,1109,181,233798.75,46617.99,5.02,27.72,2.3,36.14,1513784,1681983,90.0,1513784,1681983,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,Hulu,Mobile,Open_Auction,1977337,32384,1.64,2216,1905,311,347184.67,54745.04,6.34,27.69,1.69,24.7,1779603,1977337,90.0,1779603,1977337,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,Hulu,Mobile,Programmatic_Guaranteed,2924453,53972,1.85,3325,2859,466,667801.27,105388.68,6.34,36.04,1.95,31.7,2632007,2924453,90.0,2632007,2924453,1754671,60.0,2632007,2339562,1754671
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,Google_Ad_Manager,Mobile,Open_Auction,2876997,40312,1.4,2590,2227,363,454544.07,63911.33,7.11,22.21,1.59,24.68,2589297,2876997,90.0,2589297,2876997,1726198,60.0,2589297,2301597,1726198
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,Hulu,Mobile,Open_Auction,2274630,26516,1.17,2090,1797,293,408421.12,57202.79,7.14,25.15,2.16,27.37,2047167,2274630,90.0,2047167,2274630,1364778,60.0,2047167,1819704,1364778
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-07-06,Display,AppNexus,Connected_TV,Programmatic_Guaranteed,2687077,49231,1.83,2665,2291,374,413554.57,85387.75,4.84,31.78,1.73,32.04,2418369,2687077,90.0,2418369,2687077,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-07-06,Display,The_Trade_Desk,Connected_TV,Private_Marketplace,3153463,36632,1.16,2800,2408,392,439960.27,77624.6,5.67,24.62,2.12,27.72,2838116,3153463,90.0,2838116,3153463,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-07-06,Display,YouTube,Mobile,Private_Marketplace,2712189,29039,1.07,1952,1678,274,392685.75,51763.89,7.59,19.09,1.78,26.52,2440970,2712189,90.0,2440970,2712189,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-07-06,Video,YouTube,Desktop,Private_Marketplace,3833702,45345,1.18,3969,3413,556,710546.36,85550.42,8.31,22.32,1.89,21.55,3450331,3833702,90.0,3450331,3833702,2300221,60.0,3450331,3066961,2300221
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-07-06,Display,Hulu,Desktop,Private_Marketplace,3236656,55137,1.7,3477,2990,487,593438.42,89010.55,6.67,27.5,1.61,25.6,2912990,3236656,90.0,2912990,3236656,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-07-06,Display,Google_Ad_Manager,Mobile,Private_Marketplace,2581228,39994,1.55,3291,2830,461,660256.72,63770.28,10.35,24.71,1.59,19.38,2323105,2581228,90.0,2323105,2581228,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-07-06,Video,AppNexus,Desktop,Open_Auction,2673994,30459,1.14,1932,1661,271,325251.44,61540.65,5.29,23.01,2.02,31.85,2406594,2673994,90.0,2406594,2673994,1604396,60.0,2406594,2139195,1604396
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-07-06,Display,Google_Ad_Manager,Desktop,Open_Auction,2349814,31565,1.34,2490,2141,349,426584.4,58203.76,7.33,24.77,1.84,23.38,2114832,2349814,90.0,2114832,2349814,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-07-06,Video,AppNexus,Desktop,Private_Marketplace,3205200,61612,1.92,4679,4023,656,774338.39,100772.49,7.68,31.44,1.64,21.54,2884680,3205200,90.0,2884680,3205200,1923120,60.0,2884680,2564160,1923120
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-07-06,Display,Google_Ad_Manager,Connected_TV,Programmatic_Guaranteed,2916368,50049,1.72,3391,2916,475,653864.4,103806.7,6.3,35.59,2.07,30.61,2624731,2916368,90.0,2624731,2916368,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-07-06,Video,Hulu,Mobile,Open_Auction,1913853,33285,1.74,2673,2298,375,531775.95,73206.22,7.26,38.25,2.2,27.39,1722467,1913853,90.0,1722467,1913853,1148311,60.0,1722467,1531082,1148311
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-07-06,Video,YouTube,Mobile,Private_Marketplace,1864697,26779,1.44,1607,1382,225,266867.84,48607.7,5.49,26.07,1.82,30.25,1678227,1864697,90.0,1678227,1864697,1118818,60.0,1678227,1491757,1118818
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-07-06,Display,The_Trade_Desk,Desktop,Programmatic_Guaranteed,3780968,41840,1.11,2406,2069,337,454548.08,85196.09,5.34,22.53,2.04,35.41,3402871,3780968,90.0,3402871,3780968,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-07-06,Video,The_Trade_Desk,Connected_TV,Programmatic_Guaranteed,3786517,41345,1.09,2813,2419,394,564365.06,70447.31,8.01,18.6,1.7,25.04,3407865,3786517,90.0,3407865,3786517,2271910,60.0,3407865,3029213,2271910
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-07-06,Display,Google_Ad_Manager,Mobile,Programmatic_Guaranteed,3802087,41663,1.1,3209,2759,450,532055.23,91416.57,5.82,24.04,2.19,28.49,3421878,3802087,90.0,3421878,3802087,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-07-06,Video,The_Trade_Desk,Connected_TV,Open_Auction,3864180,47100,1.22,2561,2202,359,467339.28,107469.74,4.35,27.81,2.28,41.96,3477762,3864180,90.0,3477762,3864180,2318508,60.0,3477762,3091344,2318508
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-07-06,Video,AppNexus,Mobile,Open_Auction,3639043,55657,1.53,3088,2655,433,602274.23,103176.45,5.84,28.35,1.85,33.41,3275138,3639043,90.0,3275138,3639043,2183425,60.0,3275138,2911234,2183425
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-07-06,Video,AppNexus,Mobile,Private_Marketplace,2307494,28531,1.24,1701,1462,239,261827.79,50361.12,5.2,21.83,1.77,29.61,2076744,2307494,90.0,2076744,2307494,1384496,60.0,2076744,1845995,1384496
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-07-06,Video,AppNexus,Desktop,Programmatic_Guaranteed,3992763,47656,1.19,3995,3435,560,690173.0,87541.6,7.88,21.93,1.84,21.91,3593486,3992763,90.0,3593486,3992763,2395657,60.0,3593486,3194210,2395657
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-07-06,Video,YouTube,Desktop,Programmatic_Guaranteed,2626425,44434,1.69,3542,3046,496,670758.62,91522.34,7.33,34.85,2.06,25.84,2363782,2626425,90.0,2363782,2626425,1575855,60.0,2363782,2101140,1575855
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-07-06,Display,AppNexus,Mobile,Private_Marketplace,1428393,21487,1.5,1525,1311,214,271388.2,37531.02,7.23,26.27,1.75,24.61,1285553,1428393,90.0,1285553,1428393,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-07-06,Display,Hulu,Mobile,Programmatic_Guaranteed,2639536,38930,1.47,2101,1806,295,397062.98,73947.72,5.37,28.02,1.9,35.2,2375582,2639536,90.0,2375582,2639536,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-07-06,Display,Google_Ad_Manager,Connected_TV,Open_Auction,2238974,33332,1.49,2987,2568,419,589952.69,74663.4,7.9,33.35,2.24,25.0,2015076,2238974,90.0,2015076,2238974,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-07-06,Display,Hulu,Desktop,Programmatic_Guaranteed,2039021,32761,1.61,1912,1644,268,352643.32,61437.03,5.74,30.13,1.88,32.13,1835118,2039021,90.0,1835118,2039021,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-07-07,Display,Hulu,Desktop,Programmatic_Guaranteed,1860292,28000,1.51,2329,2002,327,446829.99,58587.95,7.63,31.49,2.09,25.16,1674262,1860292,90.0,1674262,1860292,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-07-07,Display,Hulu,Connected_TV,Programmatic_Guaranteed,2281114,38568,1.69,2530,2175,355,412321.83,66567.1,6.19,29.18,1.73,26.31,2053002,2281114,90.0,2053002,2281114,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-07-07,Video,YouTube,Desktop,Open_Auction,2574349,44177,1.72,2239,1925,314,422168.12,96974.68,4.35,37.67,2.2,43.31,2316914,2574349,90.0,2316914,2574349,1544609,60.0,2316914,2059479,1544609
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-07-07,Display,AppNexus,Connected_TV,Private_Marketplace,2985882,42091,1.41,2261,1944,317,349336.88,75173.15,4.65,25.18,1.79,33.25,2687293,2985882,90.0,2687293,2985882,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-07-07,Video,Hulu,Connected_TV,Private_Marketplace,4015523,60570,1.51,3595,3091,504,633639.78,95343.82,6.65,23.74,1.57,26.52,3613970,4015523,90.0,3613970,4015523,2409313,60.0,3613970,3212418,2409313
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-07-07,Video,The_Trade_Desk,Connected_TV,Programmatic_Guaranteed,2900455,50463,1.74,2927,2517,410,522794.24,117889.06,4.43,40.65,2.34,40.28,2610409,2900455,90.0,2610409,2900455,1740273,60.0,2610409,2320364,1740273
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-07-07,Video,The_Trade_Desk,Connected_TV,Private_Marketplace,2770041,38878,1.4,2108,1812,296,396932.21,75610.62,5.25,27.3,1.94,35.87,2493036,2770041,90.0,2493036,2770041,1662024,60.0,2493036,2216032,1662024
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-07-07,Video,Google_Ad_Manager,Connected_TV,Private_Marketplace,1811525,33153,1.83,2288,1967,321,424808.84,75007.86,5.66,41.41,2.26,32.78,1630372,1811525,90.0,1630372,1811525,1086915,60.0,1630372,1449220,1086915
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-07-07,Video,Hulu,Desktop,Open_Auction,1189367,13205,1.11,1090,937,153,172967.05,24275.05,7.13,20.41,1.84,22.27,1070430,1189367,90.0,1070430,1189367,713620,60.0,1070430,951493,713620
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-07-07,Video,Hulu,Connected_TV,Private_Marketplace,1959059,37907,1.93,3145,2704,441,467977.02,80575.16,5.81,41.13,2.13,25.62,1763153,1959059,90.0,1763153,1959059,1175435,60.0,1763153,1567247,1175435
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-07-07,Display,YouTube,Mobile,Open_Auction,2059273,34057,1.65,2254,1938,316,422953.31,53646.27,7.88,26.05,1.58,23.8,1853345,2059273,90.0,1853345,2059273,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-07-07,Video,Google_Ad_Manager,Connected_TV,Programmatic_Guaranteed,2886730,47427,1.64,3256,2800,456,593034.95,74966.35,7.91,25.97,1.58,23.02,2598057,2886730,90.0,2598057,2886730,1732038,60.0,2598057,2309384,1732038
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-07-07,Video,Google_Ad_Manager,Desktop,Open_Auction,2337442,27824,1.19,2404,2067,337,410961.21,47345.82,8.68,20.26,1.7,19.69,2103697,2337442,90.0,2103697,2337442,1402465,60.0,2103697,1869953,1402465
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-07-07,Display,AppNexus,Mobile,Private_Marketplace,2124589,28309,1.33,1982,1704,278,369165.14,60024.08,6.15,28.25,2.12,30.28,1912130,2124589,90.0,1912130,2124589,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-07-07,Display,AppNexus,Desktop,Open_Auction,3162390,57741,1.83,5218,4487,731,885896.49,116890.66,7.58,36.96,2.02,22.4,2846151,3162390,90.0,2846151,3162390,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-07-07,Display,The_Trade_Desk,Connected_TV,Private_Marketplace,1426242,18107,1.27,1002,861,141,183463.92,38509.97,4.76,27.0,2.13,38.43,1283617,1426242,90.0,1283617,1426242,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-07-07,Video,Google_Ad_Manager,Desktop,Private_Marketplace,2169814,40204,1.85,2902,2495,407,441034.86,64882.62,6.8,29.9,1.61,22.36,1952832,2169814,90.0,1952832,2169814,1301888,60.0,1952832,1735851,1301888
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-07-07,Video,YouTube,Connected_TV,Programmatic_Guaranteed,1748969,21689,1.24,1871,1609,262,298126.11,47004.18,6.34,26.88,2.17,25.12,1574072,1748969,90.0,1574072,1748969,1049381,60.0,1574072,1399175,1049381
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-07-07,Display,YouTube,Mobile,Open_Auction,2677028,43451,1.62,3719,3198,521,655803.14,78518.07,8.35,29.33,1.81,21.11,2409325,2677028,90.0,2409325,2677028,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-07-07,Display,YouTube,Desktop,Programmatic_Guaranteed,2920921,50928,1.74,4402,3785,617,814475.84,90493.84,9.0,30.98,1.78,20.56,2628828,2920921,90.0,2628828,2920921,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-07-07,Video,Hulu,Mobile,Programmatic_Guaranteed,1484710,23823,1.6,1471,1265,206,229767.87,50198.75,4.58,33.81,2.11,34.13,1336239,1484710,90.0,1336239,1484710,890826,60.0,1336239,1187768,890826
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-07-07,Video,The_Trade_Desk,Mobile,Private_Marketplace,2551838,43066,1.69,3660,3147,513,644893.37,90262.88,7.14,35.37,2.1,24.66,2296654,2551838,90.0,2296654,2551838,1531102,60.0,2296654,2041470,1531102
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-07-07,Video,The_Trade_Desk,Desktop,Private_Marketplace,3636910,47497,1.31,3678,3163,515,622900.24,100937.38,6.17,27.75,2.13,27.44,3273219,3636910,90.0,3273219,3636910,2182146,60.0,3273219,2909528,2182146
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-07-07,Video,Hulu,Desktop,Open_Auction,1945133,26657,1.37,1400,1204,196,215558.63,47894.9,4.5,24.62,1.8,34.21,1750619,1945133,90.0,1750619,1945133,1167079,60.0,1750619,1556106,1167079
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-07-08,Display,YouTube,Desktop,Programmatic_Guaranteed,2975830,34670,1.17,2338,2010,328,356055.8,75123.68,4.74,25.24,2.17,32.13,2678247,2975830,90.0,2678247,2975830,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-07-08,Display,YouTube,Desktop,Programmatic_Guaranteed,2031290,22129,1.09,1906,1639,267,332785.29,50424.88,6.6,24.82,2.28,26.46,1828161,2031290,90.0,1828161,2031290,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-07-08,Display,Hulu,Connected_TV,Private_Marketplace,2825049,44738,1.58,2832,2435,397,534048.03,78345.63,6.82,27.73,1.75,27.66,2542544,2825049,90.0,2542544,2825049,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-07-08,Video,Hulu,Desktop,Open_Auction,2940049,55220,1.88,4968,4272,696,885326.53,95205.15,9.3,32.38,1.72,19.16,2646044,2940049,90.0,2646044,2940049,1764029,60.0,2646044,2352039,1764029
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-07-08,Display,AppNexus,Mobile,Open_Auction,3331855,61015,1.83,4760,4093,667,877738.32,124089.53,7.07,37.24,2.03,26.07,2998669,3331855,90.0,2998669,3331855,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-07-08,Display,YouTube,Connected_TV,Open_Auction,2408620,46107,1.91,2370,2038,332,404247.25,72974.5,5.54,30.3,1.58,30.79,2167758,2408620,90.0,2167758,2408620,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-07-08,Display,AppNexus,Connected_TV,Private_Marketplace,1194613,18400,1.54,908,780,128,149124.05,35301.37,4.22,29.55,1.92,38.88,1075151,1194613,90.0,1075151,1194613,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-07-08,Video,AppNexus,Connected_TV,Open_Auction,2379737,34510,1.45,2929,2518,411,460283.38,71477.38,6.44,30.04,2.07,24.4,2141763,2379737,90.0,2141763,2379737,1427842,60.0,2141763,1903789,1427842
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-07-08,Display,YouTube,Connected_TV,Private_Marketplace,2200722,41560,1.89,2803,2410,393,555474.09,80087.2,6.94,36.39,1.93,28.57,1980649,2200722,90.0,1980649,2200722,0,0.0,0,0,0
